"id_individual","choice_task","alt1_sq","alt1_farm2","alt1_farm3","alt1_height2","alt1_height3","alt1_redkite","alt1_distance","alt1_cost","alt2_farm2","alt2_farm3","alt2_height2","alt2_height3","alt2_redkite","alt2_distance","alt2_cost","alt3_farm2","alt3_farm3","alt3_height2","alt3_height3","alt3_redkite","alt3_distance","alt3_cost","age","female","education","choice"
23,4,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,44,1,1,NA
23,5,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.5,9,0,0,1,0,-5,0.25,3,44,1,1,NA
23,6,1,0,0,0,0,0,0,0,1,0,0,1,5,0.25,8,0,1,1,0,2.5,0.25,10,44,1,1,1
23,7,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,4,0,1,0,1,5,0,5,44,1,1,NA
23,8,1,0,0,0,0,0,0,0,0,0,1,0,2.5,1,3,1,0,0,1,5,0.25,9,44,1,1,2
23,9,1,0,0,0,0,0,0,0,0,1,0,1,-2.5,0.5,3,0,1,1,0,-5,0,1,44,1,1,NA
23,10,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,7,0,0,0,0,5,0.25,6,44,1,1,NA
24,1,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,8,0,0,0,0,-5,0.5,9,25,0,1,1
24,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,7,1,0,1,0,-5,0.75,5,25,0,1,3
24,3,1,0,0,0,0,0,0,0,0,0,1,0,2.5,1,3,1,0,0,1,5,0.25,9,25,0,1,2
24,4,1,0,0,0,0,0,0,0,1,0,1,0,-2.5,0.25,9,0,1,0,1,5,0.5,3,25,0,1,1
24,5,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,25,0,1,1
24,6,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0,1,1,0,0,0,5,1,5,25,0,1,1
24,7,1,0,0,0,0,0,0,0,0,1,0,1,-2.5,0.5,3,0,1,1,0,-5,0,1,25,0,1,3
24,8,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,7,0,0,0,0,5,0.25,6,25,0,1,NA
24,9,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,4,0,0,0,1,-2.5,0.5,1,25,0,1,3
24,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,6,1,0,0,0,-2.5,1,2,25,0,1,1
25,1,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0,1,1,0,0,0,5,1,5,42,1,2,1
25,2,1,0,0,0,0,0,0,0,0,1,0,1,-2.5,0.5,3,0,1,1,0,-5,0,1,42,1,2,3
25,3,1,0,0,0,0,0,0,0,1,0,0,1,5,0.75,2,0,1,1,0,0,0.75,3,42,1,2,2
25,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,5,0,1,0,1,-5,0.75,10,42,1,2,1
25,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,3,0,0,0,0,0,0.75,1,42,1,2,1
25,6,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,42,1,2,NA
25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,0,1,0,1,5,1,9,42,1,2,NA
25,8,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,10,0,0,1,0,5,0.75,1,42,1,2,3
25,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,42,1,2,1
25,10,1,0,0,0,0,0,0,0,0,0,0,1,-5,0.5,5,1,0,0,0,-5,0.5,9,42,1,2,1
26,1,1,0,0,0,0,0,0,0,1,0,0,1,5,0.75,2,0,1,1,0,0,0.75,3,49,1,2,2
26,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,7,49,1,2,2
26,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0.75,2,0,1,0,1,-5,1,3,49,1,2,2
26,4,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,9,1,0,0,1,0,0.75,6,49,1,2,1
26,5,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,10,0,0,1,0,5,0.75,1,49,1,2,3
26,6,1,0,0,0,0,0,0,0,0,1,0,1,2.5,0.25,5,0,1,0,0,0,0.75,10,49,1,2,2
26,7,1,0,0,0,0,0,0,0,1,0,1,0,5,0.75,6,0,1,1,0,-2.5,0.75,2,49,1,2,3
26,8,1,0,0,0,0,0,0,0,1,0,1,0,5,0.5,8,0,0,0,0,-2.5,0,4,49,1,2,NA
26,9,1,0,0,0,0,0,0,0,0,0,0,1,-5,0.5,5,1,0,0,0,-5,0.5,9,49,1,2,1
26,10,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,49,1,2,2
27,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8,50,0,1,2
27,2,1,0,0,0,0,0,0,0,0,0,0,1,-5,0.5,5,1,0,0,0,-5,0.5,9,50,0,1,1
27,3,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0,5,0,0,0,0,2.5,0.75,8,50,0,1,1
27,4,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,50,0,1,1
27,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,50,0,1,NA
27,6,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,50,0,1,2
27,7,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,2,1,0,0,1,-5,0.5,2,50,0,1,3
27,8,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.75,5,1,0,0,1,2.5,0.5,4,50,0,1,3
27,9,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,1,1,0,1,0,0,0.75,7,50,0,1,2
27,10,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,5,0,0,1,0,-2.5,0.25,10,50,0,1,NA
28,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,7,1,0,1,0,-5,0.75,5,32,0,3,1
28,2,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,8,1,0,1,0,0,0,2,32,0,3,1
28,3,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0,5,0,0,0,0,2.5,0.75,8,32,0,3,1
28,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,4,0,1,0,1,5,0,5,32,0,3,1
28,5,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0.75,10,0,1,1,0,2.5,0.25,1,32,0,3,3
28,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,5,0,1,0,1,-5,0.75,10,32,0,3,1
28,7,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,7,0,0,0,0,5,0.25,6,32,0,3,1
28,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,6,1,0,0,0,-2.5,1,2,32,0,3,1
28,9,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,32,0,3,3
28,10,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,8,0,0,0,1,-2.5,0.25,2,32,0,3,3
29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,0,1,0,1,5,1,9,55,1,1,1
29,2,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,8,1,0,1,0,0,0,2,55,1,1,1
29,3,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,10,0,0,1,0,5,0.75,1,55,1,1,1
29,4,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,3,1,0,1,0,5,0.75,1,55,1,1,3
29,5,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,2,0,1,0,0,5,0.75,7,55,1,1,3
29,6,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,10,0,0,0,1,-5,0.5,9,55,1,1,1
29,7,1,0,0,0,0,0,0,0,0,1,1,0,5,0.75,3,0,1,0,0,0,1,7,55,1,1,1
29,8,1,0,0,0,0,0,0,0,1,0,1,0,-2.5,1,1,0,1,0,1,-2.5,0.25,5,55,1,1,3
29,9,1,0,0,0,0,0,0,0,0,1,0,1,2.5,0.25,5,0,1,0,0,0,0.75,10,55,1,1,NA
29,10,1,0,0,0,0,0,0,0,0,0,0,0,-5,0,10,1,0,0,1,5,0.5,8,55,1,1,1
30,1,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,9,0,1,0,1,5,0.25,9,21,0,3,1
30,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,21,0,3,1
30,3,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,21,0,3,2
30,4,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,10,0,0,0,1,-5,0.5,9,21,0,3,1
30,5,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0,5,0,0,0,0,2.5,0.75,8,21,0,3,1
30,6,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,4,0,1,0,1,5,0,5,21,0,3,NA
30,7,1,0,0,0,0,0,0,0,0,1,1,0,5,0.75,3,0,1,0,0,0,1,7,21,0,3,1
30,8,1,0,0,0,0,0,0,0,1,0,1,0,5,0,7,1,0,0,0,2.5,1,2,21,0,3,1
30,9,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.5,9,0,0,1,0,-5,0.25,3,21,0,3,1
30,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0.25,4,0,0,0,0,0,1,6,21,0,3,1
31,1,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,8,0,0,0,1,5,1,3,61,1,3,3
31,2,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,61,1,3,1
31,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,7,1,0,1,0,-5,0.75,5,61,1,3,1
31,4,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,1,1,0,0,0,1,2.5,0.75,10,61,1,3,2
31,5,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,5,0,0,1,0,-2.5,0.25,10,61,1,3,2
31,6,1,0,0,0,0,0,0,0,0,1,1,0,0,1,5,1,0,0,0,-2.5,0.25,7,61,1,3,3
31,7,1,0,0,0,0,0,0,0,1,0,1,0,5,0.75,6,0,1,1,0,-2.5,0.75,2,61,1,3,3
31,8,1,0,0,0,0,0,0,0,0,0,0,1,-5,0.5,5,1,0,0,0,-5,0.5,9,61,1,3,2
31,9,1,0,0,0,0,0,0,0,0,0,1,0,2.5,1,3,1,0,0,1,5,0.25,9,61,1,3,1
31,10,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,9,0,1,0,1,5,0.25,9,61,1,3,1
32,1,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,42,1,3,1
32,2,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,9,0,1,0,1,5,0.25,9,42,1,3,1
32,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,4,0,1,0,1,2.5,0.75,6,42,1,3,NA
32,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,3,1,0,0,0,-5,0.5,4,42,1,3,1
32,5,1,0,0,0,0,0,0,0,0,0,0,0,-5,1,6,0,1,1,0,5,0.5,8,42,1,3,NA
32,6,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0.75,10,0,1,1,0,2.5,0.25,1,42,1,3,3
32,7,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.5,1,0,0,0,1,0,0,3,42,1,3,NA
32,8,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,1,1,0,0,0,1,2.5,0.75,10,42,1,3,NA
32,9,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,10,1,0,1,0,0,0.25,8,42,1,3,NA
32,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,3,0,0,0,0,0,0.75,1,42,1,3,1
33,1,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,5,0,0,1,0,-2.5,0.25,10,74,0,3,1
33,2,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,74,0,3,1
33,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,0,0,0,2.5,1,7,74,0,3,1
33,4,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,1,5,0,0,0,1,0,0,10,74,0,3,1
33,5,1,0,0,0,0,0,0,0,0,1,1,0,2.5,0.75,6,1,0,0,0,0,0.75,2,74,0,3,3
33,6,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,3,1,0,1,0,5,0.75,1,74,0,3,1
33,7,1,0,0,0,0,0,0,0,0,1,1,0,5,0.75,3,0,1,0,0,0,1,7,74,0,3,1
33,8,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,9,0,1,0,1,5,0.25,9,74,0,3,1
33,9,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,74,0,3,1
33,10,1,0,0,0,0,0,0,0,0,1,0,1,-2.5,0.5,3,0,1,1,0,-5,0,1,74,0,3,2
34,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,49,0,3,1
34,2,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,49,0,3,1
34,3,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,6,0,0,1,0,-2.5,0.25,6,49,0,3,3
34,4,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,5,0,0,1,0,-2.5,0.25,10,49,0,3,1
34,5,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.75,4,0,1,1,0,0,0,4,49,0,3,1
34,6,1,0,0,0,0,0,0,0,1,0,0,0,5,0.75,9,0,0,0,1,2.5,0.75,9,49,0,3,1
34,7,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0.75,7,0,0,1,0,-2.5,0.75,5,49,0,3,1
34,8,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,4,0,1,0,1,5,0,5,49,0,3,1
34,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,7,49,0,3,2
34,10,1,0,0,0,0,0,0,0,0,1,0,1,-5,0.25,10,1,0,0,1,-5,0,4,49,0,3,1
35,1,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,53,0,2,2
35,2,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.5,1,0,0,0,1,0,0,3,53,0,2,1
35,3,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,53,0,2,3
35,4,1,0,0,0,0,0,0,0,0,0,0,0,-2.5,0.5,4,1,0,1,0,-2.5,0,1,53,0,2,3
35,5,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,6,0,1,1,0,5,0,3,53,0,2,1
35,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,1,1,0,-5,0.25,3,53,0,2,1
35,7,1,0,0,0,0,0,0,0,1,0,1,0,5,0.25,4,0,0,0,0,-5,0.75,9,53,0,2,1
35,8,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,53,0,2,1
35,9,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,10,1,0,1,0,0,0.25,8,53,0,2,1
35,10,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,53,0,2,1
36,1,1,0,0,0,0,0,0,0,1,0,0,1,5,1,7,0,1,0,1,-5,0.5,5,49,1,1,1
36,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,49,1,1,2
36,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,3,1,0,0,0,-5,0.5,4,49,1,1,NA
36,4,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,7,0,0,0,0,5,0.25,6,49,1,1,1
36,5,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,1,1,0,0,0,1,2.5,0.75,10,49,1,1,1
36,6,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,49,1,1,2
36,7,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,5,1,0,0,0,2.5,1,4,49,1,1,1
36,8,1,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,1,-2.5,0,9,49,1,1,1
36,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-5,1,1,49,1,1,NA
36,10,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,2,0,0,0,1,-2.5,0.5,6,49,1,1,1
37,1,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.5,9,0,0,1,0,-5,0.25,3,25,1,3,3
37,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,25,1,3,1
37,3,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,6,1,0,1,0,2.5,0.25,7,25,1,3,1
37,4,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,1,5,0,0,0,1,0,0,10,25,1,3,1
37,5,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,10,1,0,1,0,0,0.25,8,25,1,3,3
37,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,0,0,0,2.5,1,7,25,1,3,1
37,7,1,0,0,0,0,0,0,0,1,0,0,1,5,0.25,8,0,1,1,0,2.5,0.25,10,25,1,3,1
37,8,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,9,1,0,0,1,0,0.75,6,25,1,3,1
37,9,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.75,5,1,0,0,1,2.5,0.5,4,25,1,3,2
37,10,1,0,0,0,0,0,0,0,1,0,0,1,-2.5,0.75,7,0,0,1,0,2.5,0.25,1,25,1,3,2
38,1,1,0,0,0,0,0,0,0,1,0,1,0,5,0.75,6,0,1,1,0,-2.5,0.75,2,62,1,3,1
38,2,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,2,0,1,0,0,5,0.75,7,62,1,3,2
38,3,1,0,0,0,0,0,0,0,0,0,1,0,2.5,1,3,1,0,0,1,5,0.25,9,62,1,3,2
38,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,7,62,1,3,2
38,5,1,0,0,0,0,0,0,0,0,1,0,1,-2.5,0.5,3,0,1,1,0,-5,0,1,62,1,3,2
38,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,0,0,0,2.5,1,7,62,1,3,3
38,7,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0.75,10,0,1,1,0,2.5,0.25,1,62,1,3,3
38,8,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.5,1,0,0,0,1,0,0,3,62,1,3,3
38,9,1,0,0,0,0,0,0,0,0,1,0,0,-5,0.5,2,0,1,0,1,5,0,6,62,1,3,2
38,10,1,0,0,0,0,0,0,0,0,1,1,0,2.5,0.75,6,1,0,0,0,0,0.75,2,62,1,3,3
39,1,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,9,1,0,0,1,0,0.75,6,76,0,1,1
39,2,1,0,0,0,0,0,0,0,1,0,1,0,5,0.75,6,0,1,1,0,-2.5,0.75,2,76,0,1,1
39,3,1,0,0,0,0,0,0,0,0,1,0,0,-5,0.5,2,0,1,0,1,5,0,6,76,0,1,1
39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,0,1,0,1,5,1,9,76,0,1,1
39,5,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.25,1,0,1,1,0,0,0.5,3,76,0,1,1
39,6,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,10,0,0,1,0,5,0.75,1,76,0,1,1
39,7,1,0,0,0,0,0,0,0,1,0,0,1,-2.5,0.75,7,0,0,1,0,2.5,0.25,1,76,0,1,1
39,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,5,0,1,0,1,-5,0.75,10,76,0,1,1
39,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,7,1,0,1,0,-5,0.75,5,76,0,1,1
39,10,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,76,0,1,1
40,1,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,6,1,0,1,0,2.5,0.25,7,36,1,1,1
40,2,1,0,0,0,0,0,0,0,0,0,0,0,-2.5,0.5,4,1,0,1,0,-2.5,0,1,36,1,1,1
40,3,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,7,0,0,0,0,5,0.25,6,36,1,1,1
40,4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,5,1,0,0,0,-2.5,0.25,7,36,1,1,1
40,5,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,3,0,1,1,0,5,1,4,36,1,1,2
40,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,36,1,1,2
40,7,1,0,0,0,0,0,0,0,1,0,1,0,-2.5,0.25,9,0,1,0,1,5,0.5,3,36,1,1,3
40,8,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,36,1,1,3
40,9,1,0,0,0,0,0,0,0,0,1,0,1,2.5,0.25,5,0,1,0,0,0,0.75,10,36,1,1,NA
40,10,1,0,0,0,0,0,0,0,1,0,0,1,5,1,7,0,1,0,1,-5,0.5,5,36,1,1,NA
41,1,1,0,0,0,0,0,0,0,0,1,0,1,2.5,0.25,5,0,1,0,0,0,0.75,10,41,0,2,1
41,2,1,0,0,0,0,0,0,0,0,1,1,0,2.5,0.75,6,1,0,0,0,0,0.75,2,41,0,2,1
41,3,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,41,0,2,2
41,4,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,10,0,0,1,0,5,0.75,1,41,0,2,1
41,5,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,41,0,2,1
41,6,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,41,0,2,1
41,7,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,7,0,0,0,0,5,0.25,6,41,0,2,3
41,8,1,0,0,0,0,0,0,0,1,0,1,0,5,0.25,4,0,0,0,0,-5,0.75,9,41,0,2,1
41,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8,41,0,2,1
41,10,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,6,0,1,1,0,5,0,3,41,0,2,NA
42,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,5,0,1,0,1,-5,0.75,10,48,0,3,1
42,2,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,48,0,3,2
42,3,1,0,0,0,0,0,0,0,0,0,0,0,-5,0,10,1,0,0,1,5,0.5,8,48,0,3,1
42,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,6,1,0,0,0,-2.5,1,2,48,0,3,2
42,5,1,0,0,0,0,0,0,0,0,1,0,1,-5,0.25,10,1,0,0,1,-5,0,4,48,0,3,3
42,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-5,1,1,48,0,3,2
42,7,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.5,9,0,0,1,0,-5,0.25,3,48,0,3,1
42,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0.75,2,0,1,0,1,-5,1,3,48,0,3,NA
42,9,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.25,6,1,0,1,0,5,0.5,8,48,0,3,2
42,10,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,7,0,0,0,1,-5,0,2,48,0,3,3
43,1,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.5,9,0,0,1,0,-5,0.25,3,41,0,1,1
43,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,7,1,0,1,0,-5,0.75,5,41,0,1,1
43,3,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,4,1,0,0,0,-5,0.75,10,41,0,1,1
43,4,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,41,0,1,1
43,5,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.75,6,0,1,1,0,2.5,0.5,6,41,0,1,1
43,6,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,2,0,0,0,1,-2.5,0.5,6,41,0,1,1
43,7,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0,5,0,0,0,0,2.5,0.75,8,41,0,1,NA
43,8,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,8,0,0,0,0,-5,0.5,9,41,0,1,1
43,9,1,0,0,0,0,0,0,0,1,0,0,1,5,1,7,0,1,0,1,-5,0.5,5,41,0,1,1
43,10,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0.75,10,0,1,1,0,2.5,0.25,1,41,0,1,1
44,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,0,0,0,2.5,1,7,52,1,3,NA
44,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,52,1,3,2
44,3,1,0,0,0,0,0,0,0,1,0,0,0,5,0.75,9,0,0,0,1,2.5,0.75,9,52,1,3,NA
44,4,1,0,0,0,0,0,0,0,0,1,0,1,-5,0,2,1,0,0,1,2.5,0.25,2,52,1,3,2
44,5,1,0,0,0,0,0,0,0,0,0,0,0,-5,0,10,1,0,0,1,5,0.5,8,52,1,3,1
44,6,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,52,1,3,NA
44,7,1,0,0,0,0,0,0,0,1,0,1,0,5,0.5,8,0,0,0,0,-2.5,0,4,52,1,3,1
44,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,1,0,0,-5,0,8,52,1,3,1
44,9,1,0,0,0,0,0,0,0,1,0,1,0,-5,0.75,9,0,0,0,0,2.5,0,2,52,1,3,NA
44,10,1,0,0,0,0,0,0,0,0,1,1,0,2.5,0.75,6,1,0,0,0,0,0.75,2,52,1,3,1
45,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,3,1,0,0,0,-5,0.5,4,60,1,3,2
45,2,1,0,0,0,0,0,0,0,0,1,0,0,-5,0.5,2,0,1,0,1,5,0,6,60,1,3,3
45,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,4,0,1,0,1,2.5,0.75,6,60,1,3,3
45,4,1,0,0,0,0,0,0,0,0,1,0,1,-2.5,0.5,3,0,1,1,0,-5,0,1,60,1,3,2
45,5,1,0,0,0,0,0,0,0,0,1,1,0,5,0.75,3,0,1,0,0,0,1,7,60,1,3,2
45,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0.75,2,0,1,0,1,-5,1,3,60,1,3,3
45,7,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,2,0,1,0,0,5,0.75,7,60,1,3,2
45,8,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,8,1,0,1,0,0,0,2,60,1,3,1
45,9,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,1,5,0,0,0,1,0,0,10,60,1,3,3
